0.000000000000000000e+00 1.548000000000000000e+03
0.000000000000000000e+00 2.111000000000000000e+03
0.000000000000000000e+00 3.637000000000000000e+03
0.000000000000000000e+00 2.647000000000000000e+03
0.000000000000000000e+00 3.073000000000000000e+03
0.000000000000000000e+00 1.868000000000000000e+03
3.023000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 4.559000000000000000e+03
0.000000000000000000e+00 2.815000000000000000e+03
0.000000000000000000e+00 3.448000000000000000e+03
0.000000000000000000e+00 5.750000000000000000e+03
0.000000000000000000e+00 4.280000000000000000e+03
0.000000000000000000e+00 2.656000000000000000e+03
0.000000000000000000e+00 2.207000000000000000e+03
0.000000000000000000e+00 3.708000000000000000e+03
0.000000000000000000e+00 1.940000000000000000e+03
0.000000000000000000e+00 2.966000000000000000e+03
0.000000000000000000e+00 1.857000000000000000e+03
0.000000000000000000e+00 4.052000000000000000e+03
0.000000000000000000e+00 4.028000000000000000e+03
0.000000000000000000e+00 2.479000000000000000e+03
0.000000000000000000e+00 3.922000000000000000e+03
0.000000000000000000e+00 3.511000000000000000e+03
0.000000000000000000e+00 4.722000000000000000e+03
0.000000000000000000e+00 1.814000000000000000e+03
0.000000000000000000e+00 5.823000000000000000e+03
0.000000000000000000e+00 4.466000000000000000e+03
0.000000000000000000e+00 2.938000000000000000e+03
0.000000000000000000e+00 3.898000000000000000e+03
0.000000000000000000e+00 5.306000000000000000e+03
0.000000000000000000e+00 2.247000000000000000e+03
0.000000000000000000e+00 1.235000000000000000e+03
0.000000000000000000e+00 2.419000000000000000e+03
0.000000000000000000e+00 5.395000000000000000e+03
0.000000000000000000e+00 1.204000000000000000e+03
0.000000000000000000e+00 2.745000000000000000e+03
0.000000000000000000e+00 2.970000000000000000e+03
0.000000000000000000e+00 5.339000000000000000e+03
0.000000000000000000e+00 2.876000000000000000e+03
0.000000000000000000e+00 2.452000000000000000e+03
0.000000000000000000e+00 3.752000000000000000e+03
0.000000000000000000e+00 5.402000000000000000e+03
0.000000000000000000e+00 4.990000000000000000e+03
0.000000000000000000e+00 3.144000000000000000e+03
0.000000000000000000e+00 2.900000000000000000e+03
0.000000000000000000e+00 2.869000000000000000e+03
0.000000000000000000e+00 4.040000000000000000e+03
0.000000000000000000e+00 4.133000000000000000e+03
0.000000000000000000e+00 2.351000000000000000e+03
1.596000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.952000000000000000e+03
0.000000000000000000e+00 2.782000000000000000e+03
0.000000000000000000e+00 2.793000000000000000e+03
0.000000000000000000e+00 3.283000000000000000e+03
0.000000000000000000e+00 2.456000000000000000e+03
0.000000000000000000e+00 5.706000000000000000e+03
0.000000000000000000e+00 1.744000000000000000e+03
0.000000000000000000e+00 2.619000000000000000e+03
0.000000000000000000e+00 2.701000000000000000e+03
0.000000000000000000e+00 3.034000000000000000e+03
9.750000000000000000e+02 0.000000000000000000e+00
0.000000000000000000e+00 2.231000000000000000e+03
6.490000000000000000e+02 0.000000000000000000e+00
0.000000000000000000e+00 4.344000000000000000e+03
0.000000000000000000e+00 3.888000000000000000e+03
0.000000000000000000e+00 1.812000000000000000e+03
0.000000000000000000e+00 3.372000000000000000e+03
0.000000000000000000e+00 1.893000000000000000e+03
5.900000000000000000e+02 0.000000000000000000e+00
1.206000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.280000000000000000e+03
0.000000000000000000e+00 4.560000000000000000e+03
0.000000000000000000e+00 4.578000000000000000e+03
0.000000000000000000e+00 4.127000000000000000e+03
0.000000000000000000e+00 3.991000000000000000e+03
0.000000000000000000e+00 3.537000000000000000e+03
0.000000000000000000e+00 5.779000000000000000e+03
0.000000000000000000e+00 2.857000000000000000e+03
0.000000000000000000e+00 2.489000000000000000e+03
0.000000000000000000e+00 2.360000000000000000e+03
0.000000000000000000e+00 4.720000000000000000e+03
0.000000000000000000e+00 5.394000000000000000e+03
0.000000000000000000e+00 2.177000000000000000e+03
0.000000000000000000e+00 5.400000000000000000e+03
2.744000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.979000000000000000e+03
0.000000000000000000e+00 1.725000000000000000e+03
0.000000000000000000e+00 3.350000000000000000e+03
0.000000000000000000e+00 3.297000000000000000e+03
0.000000000000000000e+00 4.471000000000000000e+03
0.000000000000000000e+00 3.818000000000000000e+03
2.551000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 5.680000000000000000e+03
1.675000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.955000000000000000e+03
0.000000000000000000e+00 2.625000000000000000e+03
0.000000000000000000e+00 1.231000000000000000e+03
0.000000000000000000e+00 3.278000000000000000e+03
0.000000000000000000e+00 1.424000000000000000e+03
0.000000000000000000e+00 2.229000000000000000e+03
0.000000000000000000e+00 3.864000000000000000e+03
0.000000000000000000e+00 4.998000000000000000e+03
0.000000000000000000e+00 5.297000000000000000e+03
0.000000000000000000e+00 3.445000000000000000e+03
0.000000000000000000e+00 2.958000000000000000e+03
0.000000000000000000e+00 1.501000000000000000e+03
0.000000000000000000e+00 3.144000000000000000e+03
0.000000000000000000e+00 2.152000000000000000e+03
0.000000000000000000e+00 1.946000000000000000e+03
0.000000000000000000e+00 2.010000000000000000e+03
0.000000000000000000e+00 2.240000000000000000e+03
0.000000000000000000e+00 9.780000000000000000e+02
0.000000000000000000e+00 1.854000000000000000e+03
0.000000000000000000e+00 2.335000000000000000e+03
0.000000000000000000e+00 2.142000000000000000e+03
0.000000000000000000e+00 1.397000000000000000e+03
0.000000000000000000e+00 2.223000000000000000e+03
0.000000000000000000e+00 2.557000000000000000e+03
0.000000000000000000e+00 2.363000000000000000e+03
0.000000000000000000e+00 2.839000000000000000e+03
0.000000000000000000e+00 3.336000000000000000e+03
0.000000000000000000e+00 3.992000000000000000e+03
0.000000000000000000e+00 3.063000000000000000e+03
0.000000000000000000e+00 4.813000000000000000e+03
0.000000000000000000e+00 3.073000000000000000e+03
0.000000000000000000e+00 1.085000000000000000e+03
0.000000000000000000e+00 4.908000000000000000e+03
0.000000000000000000e+00 3.230000000000000000e+03
2.922000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 3.372000000000000000e+03
0.000000000000000000e+00 3.031000000000000000e+03
0.000000000000000000e+00 2.335000000000000000e+03
0.000000000000000000e+00 3.619000000000000000e+03
0.000000000000000000e+00 2.295000000000000000e+03
0.000000000000000000e+00 4.269000000000000000e+03
0.000000000000000000e+00 1.277000000000000000e+03
0.000000000000000000e+00 1.369000000000000000e+03
0.000000000000000000e+00 3.054000000000000000e+03
0.000000000000000000e+00 6.239000000000000000e+03
0.000000000000000000e+00 4.369000000000000000e+03
0.000000000000000000e+00 5.962000000000000000e+03
0.000000000000000000e+00 3.543000000000000000e+03
0.000000000000000000e+00 3.760000000000000000e+03
0.000000000000000000e+00 3.611000000000000000e+03
0.000000000000000000e+00 4.242000000000000000e+03
0.000000000000000000e+00 1.888000000000000000e+03
0.000000000000000000e+00 4.670000000000000000e+03
0.000000000000000000e+00 2.366000000000000000e+03
0.000000000000000000e+00 4.264000000000000000e+03
0.000000000000000000e+00 6.836000000000000000e+03
0.000000000000000000e+00 2.857000000000000000e+03
0.000000000000000000e+00 3.176000000000000000e+03
0.000000000000000000e+00 2.112000000000000000e+03
0.000000000000000000e+00 3.008000000000000000e+03
0.000000000000000000e+00 2.233000000000000000e+03
0.000000000000000000e+00 2.522000000000000000e+03
0.000000000000000000e+00 3.432000000000000000e+03
0.000000000000000000e+00 3.132000000000000000e+03
2.090000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.310000000000000000e+03
0.000000000000000000e+00 5.585000000000000000e+03
2.511000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.555000000000000000e+03
0.000000000000000000e+00 3.984000000000000000e+03
0.000000000000000000e+00 1.664000000000000000e+03
0.000000000000000000e+00 2.026000000000000000e+03
0.000000000000000000e+00 1.703000000000000000e+03
0.000000000000000000e+00 2.522000000000000000e+03
0.000000000000000000e+00 4.746000000000000000e+03
0.000000000000000000e+00 3.515000000000000000e+03
0.000000000000000000e+00 2.702000000000000000e+03
0.000000000000000000e+00 5.397000000000000000e+03
0.000000000000000000e+00 3.659000000000000000e+03
3.263000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 4.667000000000000000e+03
0.000000000000000000e+00 3.171000000000000000e+03
0.000000000000000000e+00 6.225000000000000000e+03
0.000000000000000000e+00 1.145000000000000000e+03
0.000000000000000000e+00 1.449000000000000000e+03
0.000000000000000000e+00 2.422000000000000000e+03
0.000000000000000000e+00 2.104000000000000000e+03
0.000000000000000000e+00 6.869000000000000000e+03
0.000000000000000000e+00 4.339000000000000000e+03
0.000000000000000000e+00 2.989000000000000000e+03
0.000000000000000000e+00 2.664000000000000000e+03
0.000000000000000000e+00 5.186000000000000000e+03
0.000000000000000000e+00 3.545000000000000000e+03
0.000000000000000000e+00 3.448000000000000000e+03
0.000000000000000000e+00 2.047000000000000000e+03
0.000000000000000000e+00 2.185000000000000000e+03
0.000000000000000000e+00 2.461000000000000000e+03
0.000000000000000000e+00 5.516000000000000000e+03
0.000000000000000000e+00 1.539000000000000000e+03
0.000000000000000000e+00 2.066000000000000000e+03
0.000000000000000000e+00 3.622000000000000000e+03
0.000000000000000000e+00 2.026000000000000000e+03
0.000000000000000000e+00 3.677000000000000000e+03
0.000000000000000000e+00 6.900000000000000000e+03
0.000000000000000000e+00 2.725000000000000000e+03
0.000000000000000000e+00 4.655000000000000000e+03
0.000000000000000000e+00 4.281000000000000000e+03
0.000000000000000000e+00 3.701000000000000000e+03
0.000000000000000000e+00 3.620000000000000000e+03
0.000000000000000000e+00 3.213000000000000000e+03
0.000000000000000000e+00 3.684000000000000000e+03
3.147000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 3.648000000000000000e+03
0.000000000000000000e+00 5.025000000000000000e+03
0.000000000000000000e+00 5.827000000000000000e+03
0.000000000000000000e+00 2.676000000000000000e+03
0.000000000000000000e+00 4.046000000000000000e+03
0.000000000000000000e+00 2.209000000000000000e+03
0.000000000000000000e+00 2.024000000000000000e+03
0.000000000000000000e+00 5.450000000000000000e+03
0.000000000000000000e+00 2.696000000000000000e+03
0.000000000000000000e+00 1.986000000000000000e+03
0.000000000000000000e+00 4.712000000000000000e+03
0.000000000000000000e+00 1.951000000000000000e+03
0.000000000000000000e+00 2.120000000000000000e+03
1.700000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 2.225000000000000000e+03
0.000000000000000000e+00 2.751000000000000000e+03
0.000000000000000000e+00 1.407000000000000000e+03
0.000000000000000000e+00 2.207000000000000000e+03
0.000000000000000000e+00 3.747000000000000000e+03
0.000000000000000000e+00 2.825000000000000000e+03
0.000000000000000000e+00 3.317000000000000000e+03
0.000000000000000000e+00 5.077000000000000000e+03
0.000000000000000000e+00 6.084000000000000000e+03
0.000000000000000000e+00 1.852000000000000000e+03
0.000000000000000000e+00 2.819000000000000000e+03
0.000000000000000000e+00 4.915000000000000000e+03
0.000000000000000000e+00 2.837000000000000000e+03
0.000000000000000000e+00 8.730000000000000000e+02
0.000000000000000000e+00 2.372000000000000000e+03
0.000000000000000000e+00 4.273000000000000000e+03
0.000000000000000000e+00 2.628000000000000000e+03
2.634000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 3.865000000000000000e+03
0.000000000000000000e+00 1.208000000000000000e+03
0.000000000000000000e+00 3.566000000000000000e+03
0.000000000000000000e+00 1.576000000000000000e+03
0.000000000000000000e+00 3.023000000000000000e+03
0.000000000000000000e+00 8.970000000000000000e+02
0.000000000000000000e+00 4.407000000000000000e+03
0.000000000000000000e+00 1.298000000000000000e+03
0.000000000000000000e+00 3.415000000000000000e+03
0.000000000000000000e+00 2.967000000000000000e+03
1.736000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 1.473000000000000000e+03
9.860000000000000000e+02 0.000000000000000000e+00
0.000000000000000000e+00 2.215000000000000000e+03
0.000000000000000000e+00 3.440000000000000000e+03
0.000000000000000000e+00 3.688000000000000000e+03
2.277000000000000000e+03 0.000000000000000000e+00
2.407000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 4.084000000000000000e+03
0.000000000000000000e+00 5.145000000000000000e+03
0.000000000000000000e+00 3.283000000000000000e+03
0.000000000000000000e+00 1.471000000000000000e+03
0.000000000000000000e+00 2.231000000000000000e+03
0.000000000000000000e+00 3.498000000000000000e+03
0.000000000000000000e+00 3.790000000000000000e+03
0.000000000000000000e+00 3.294000000000000000e+03
0.000000000000000000e+00 2.537000000000000000e+03
0.000000000000000000e+00 3.921000000000000000e+03
